id,name,album,album_id,artists,artist_ids,track_number,disc_number,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,year,release_date
orxCNHb0i8RKDPTxBeijB1,Organic Violin,Dull Turbine,PtrQ8ljHjV6ggTwHUeQtyb,['Lofi Girl'],['IPZU4FBDGY78wFrdUa9bFp'],15,1,True,0.650,0.970,4,-13.462,0,0.2122,0.3611,0.098310,0.194,0.654,156.489,172468,4.0,2004,2004-03-07
j3OEeXntKr2NOppoZtUjUf,Dying Alley,Gilded Beacon,uKxHPnldYVfxhJSUAnLC8h,['Comet Tail'],['1xVbpyIHdAcYS1LDcugFrN'],3,1,False,0.471,0.536,10,-2.164,1,0.4112,0.5962,0.030166,0.289,0.427,106.278,173844,4.0,1987,1987-09-21
lmVMeBbVZ8nMopVh0MX6gy,Obscure Sunrises,Twisted Whisper,zyfBpWwGqf0L1fUb81jvOX,['The Architect'],['jtChFjnthmrKverpuhVv0U'],8,1,True,0.347,0.717,4,-9.649,1,0.1293,0.3520,0.053231,0.138,0.601,88.342,280190,4.0,2014,2014-07-11
O5EJkhCi9mAFSgz2YJLKoL,Astral Echoes,Immortal Blueprint,L04FtZx5wM8AdqppYybjB1,['Virtual Riot'],['NB4uSPEEjXCnm6Lk9H4IPh'],5,1,True,0.574,0.738,10,-5.488,1,0.3157,0.5614,0.014991,0.081,0.381,136.120,260608,4.0,1987,1987-05-27
OLrYavozau96ZIBvcFf3QI,Cosmic Bone,Electric Harbor,wy84DUNDdjZSF9L37vwG1V,['DJ Horizon'],['YAR8Q4BoK8kSAxxVAYFj1U'],12,1,False,0.257,0.461,4,-6.709,1,0.0451,0.0187,0.044515,0.426,0.708,85.713,253051,4.0,1976,1976-11-06
J6rRd69eY0y4yEUCUQxukr,Immortal Archive,Brutal Light,i9wKq9gzSx4JOhNXJwXF0T,['Desert Rose'],['UTewtbodSWkMoaTSawPeFl'],3,1,False,0.365,0.613,1,-2.747,0,0.0678,0.1635,0.012880,0.375,0.230,128.205,258790,4.0,2010,2010-12-16
omlMgA0vuHUDt11iVH2TDF,Cosmic Sunrises,Royal Planet,JjFmfkzv4lhp7Ny5HsMl3F,['Abstract Art'],['l2wGKyhVB0EOkr9ilDTS0b'],4,1,False,0.418,0.900,2,-2.473,0,0.1934,0.0797,0.091271,0.169,0.679,176.009,234730,4.0,1989,1989-07-26
hpsS0Lt1uhvZiiaSVoyNzj,Hazy Space,Public Chaos,V5ABLa30iinaBot4nmjiJR,['The Holograms'],['OttufpFcZlihu1Fv1xdpVo'],6,1,True,0.507,0.754,5,-12.262,0,0.4943,0.3998,0.007547,0.358,0.900,80.685,216858,4.0,1977,1977-01-23
E76G5k3YWevN02w2SvRjlk,Freezing Winds,Neon Horizon,eQJBdaOXkceqshYtE3X9QV,['DJ Apollo'],['AMYaHzK2kwR174ZTZJ5D8w'],4,1,False,0.602,0.832,5,-3.908,0,0.0602,0.3834,0.060412,0.199,0.561,162.703,211436,4.0,1999,1999-01-14
Fejowmz4isiYxQtAXjWz6R,Echoing Plastic,Sharp Canyon,hSgRUpcX3rBmd5Zc9FTsnO,['Digital Nomads'],['GeYlO3jSUQs9rMwTt0I2kv'],1,1,True,0.762,0.521,7,-7.832,1,0.4885,0.3537,0.062869,0.391,0.477,88.233,213831,4.0,2020,2020-08-07
xSYoQqoBjwQGCvDHEad9Tk,Wandering Lake,Dying Satellite,QOY9nokJtfjPTAFFJwCjCM,['The Soundscapes'],['dPbrxEyRwMnUVaGDr7saWJ'],4,1,True,0.498,0.470,5,-4.811,1,0.4671,0.4546,0.066544,0.072,0.811,89.924,250136,4.0,1998,1998-12-11
vW9kbzK6G1nm0RVhHX1S9A,Sharp Paradox,Fragile Song,b2H9piU2cPWl78iQCwRzjP,['Analog Dreams'],['QC7fh88rJhrYrgFJirhFbo'],6,1,True,0.310,0.816,4,-8.636,1,0.1059,0.1235,0.005405,0.461,0.425,109.487,250423,4.0,2011,2011-11-10
ALUrAB4l0P3EuHsOEvHL5o,Sacred Satellite,Screaming Sunsets,9LSptoLxxWGSNQbRAboDog,['Urban Legends'],['Ue4gZK1c88vYxmNHhIlxk6'],9,1,True,0.857,0.625,8,-12.571,1,0.0992,0.7442,0.028752,0.193,0.886,132.994,152695,4.0,1995,1995-12-14
8J7obslMy5gTZbkEJjNeiA,Crimson Serum,Glimmering Memories,V2wxRrJNhQgmEGexca3G1a,['Rusty Machines'],['rlp8SAl8JGADDa4VvjvcV9'],12,1,True,0.136,0.926,6,-12.735,0,0.2246,0.5351,0.040320,0.199,0.442,152.724,282032,4.0,1989,1989-01-03
eCJauECNN2TSS8Z8nFdAkH,Dying Tower,Midnight Sea,0MewGH2O6hbPHTeRqzTHPv,['Digital Nomads'],['Qz3BEgLxwJHaFXsIwyxVLE'],10,1,True,0.561,0.821,8,-2.860,0,0.4508,0.2985,0.019278,0.141,0.518,108.612,168477,4.0,1998,1998-03-03
F1hBzegIqcGTNBXPVWrpWQ,Modern Sea,Ethereal Space,L9KmjWUswhtdtqGX948PWV,['Electric Dreams'],['a3u5ajs49BDRvvwNns5fTy'],15,1,True,0.291,0.550,11,-2.314,0,0.2415,0.3961,0.055487,0.322,0.826,86.244,238960,4.0,2021,2021-12-23
0Aym03RR1u9SZr4Y7A8Q9n,Liquid Relic,Crowded Canvas,GoGAdvDpWCzUyxVNOUHVwo,['Silicon Valley Boys'],['M0NR9VsGG64UEfQRUudRMZ'],3,1,False,0.706,0.749,9,-9.912,0,0.4984,0.7745,0.046709,0.409,0.210,142.976,274896,4.0,2000,2000-09-18
LtYnn9F7hZybIHjVWi2kz0,Analog Soul,Heavy Galaxy,9kpmkjSFqn6OarVnyCNumf,['Midnight Riders'],['BV8gBAQ99YtyIdfkrVVxr4'],8,1,True,0.227,0.607,10,-5.424,0,0.0451,0.1983,0.090077,0.398,0.685,98.662,197218,4.0,1988,1988-03-04
YrRPLwKCy7Xor3yXKmK5jq,Sonic Oceans,Muted Comet,0oi32A0EsW3HvOCDbAJ6w8,['Space Cowboys'],['9vfSfzXOnVAVZCdXOU3Qlw'],9,1,True,0.465,0.765,8,-4.794,0,0.4374,0.4969,0.014640,0.451,0.824,100.280,269194,4.0,1984,1984-01-19
Gz8dTB3D5rABFGZjH6KCFO,Endless Ghost,Peaceful Summit,lKxhF3nbf1ane2xhF2ZPDm,['Eclipse'],['elVtpn54BpN8UcAFBnGjav'],4,1,False,0.343,0.894,7,-13.236,1,0.3358,0.4387,0.097587,0.374,0.668,135.650,275147,4.0,2017,2017-11-26
JaSSNjBvcvRCvzMHgFF9c6,Volatile Alley,Twisted Frown,Sm3m7mTXym5QCQ7OMjJlwC,['Echo Valley'],['kGSOThX5oyrpkxZESXyYyB'],13,1,True,0.197,0.823,9,-5.719,0,0.4359,0.5703,0.031102,0.231,0.517,130.673,150696,4.0,1996,1996-08-04
EGahoYDkh9nEOa4PF59AVH,Crystal Galaxy,Infinite Paradox,Zdu1XWIEsXVQEJwP1eYosw,['Star Map'],['NvKcyTnTiK5aLc6dpw8IMM'],11,1,False,0.863,0.854,1,-14.652,1,0.0177,0.5337,0.072846,0.318,0.203,178.860,238302,4.0,2002,2002-01-08
nINcFUuZqTsa3nqQb0BHVX,Resonant River,Fading Drop,ySe645JGp6YBhlfbLT3D34,['Crimson Flow'],['zrUaserNBnnotrtA7hFgsw'],11,1,True,0.610,0.798,10,-6.126,1,0.1125,0.3155,0.046332,0.492,0.729,119.549,168351,4.0,1984,1984-07-03
lY8tFNX5HwakhZHbZsWQxz,Living Shadows,Analog Brass,AfJGYPADPulVlzsI47Cdrr,['Silver Keys'],['A8Sjyy9wxHZFY7egK3a3WL'],7,1,True,0.332,0.506,5,-5.074,0,0.0362,0.5712,0.029748,0.117,0.852,138.094,186127,4.0,1998,1998-05-08
yrAGtjHP4ImeNFS1Y5ry9O,Drifting Memories,Wild Labyrinth,KC2cAyTLSPCbf5KwTOEF2Z,['Sound Theory'],['SSazWPvdlFnorvkKGDjToM'],15,1,True,0.580,0.503,6,-2.844,0,0.2125,0.3138,0.090661,0.064,0.841,99.639,206054,4.0,2015,2015-03-06
mGr0TYTFuyN8vqd6LgjEFJ,Aetheric Orbit,Mortal Piano,eDohxWVT3HkuGBQjRIfmQb,['Moonbeam'],['a2fvgOAvfm8RT6vyXyEFqU'],13,1,False,0.404,0.875,4,-3.516,0,0.2210,0.7012,0.009942,0.131,0.862,105.910,184658,4.0,2013,2013-03-05
kQOHMcXA4wODmu2MoQXjTc,Unholy Enigma,Hidden Space,LsotunXPEHncW7C1HGxdSh,['Sunray'],['VU2IvZ1M9MFwD9jkXvzIWU'],5,1,True,0.642,0.525,0,-8.200,1,0.2755,0.0158,0.060067,0.291,0.713,155.003,212644,4.0,1983,1983-12-18
VUM0OLJuphcJKXkbusMm1O,Vivid Pulse,Aetheric Glass,WhSfWs1ITVkpV89m2yRdFk,['Rockstar 99'],['8zJ3qdnr2JWUz2KyInR3bv'],7,1,True,0.744,0.862,6,-3.869,0,0.4043,0.3937,0.011801,0.491,0.318,89.246,293871,4.0,1993,1993-10-19
7awPLOSwHcewoL1bFqU8xR,Tough Soul,Obsidian Horn,shASRBXh9cF61YSSTj47fq,['The Cursed'],['QhPfVtoQKe5T4WebBmDOqD'],6,1,True,0.866,0.714,9,-2.756,0,0.1942,0.6855,0.067771,0.091,0.828,125.234,186091,4.0,2017,2017-04-05
nDdxzpLn0I3fg0MAdr4snb,Blind Bridge,Dull Echoes,davpis4JupVWmSL8GLOHy3,['Nebula Seven'],['IIDv9FlwqPWjCDcGUW5z2s'],10,1,False,0.528,0.866,8,-11.045,0,0.4534,0.6360,0.063221,0.165,0.642,105.101,155677,4.0,1988,1988-06-01
fxj9Sm7ScXocDQx81MMtxU,Savage Vortex,Cursed Archive,vkMqMdGk4tfl17Y8aAfMlq,['Neural Link'],['mgyn2Kfxnag7O2lfknYQZZ'],13,1,False,0.250,0.596,4,-13.104,0,0.1432,0.4399,0.075501,0.292,0.546,166.950,293692,4.0,2008,2008-08-09
H1E1omPNMvS1ygKOcSYFXV,Fleeting Hearts,Pale Smile,ux6S5GjNp0O3zDoPY8Kz7G,['Galactic Groove'],['fReFuCURiMMmpS2WpsWCtT'],3,1,False,0.182,0.541,10,-5.589,0,0.2415,0.3150,0.017724,0.074,0.786,154.919,191581,4.0,1996,1996-07-08
SkvIaRSUup9lkvvdqKAAQv,Boiling Orbit,Ancient Past,Pe93al5I8Y03obSG3K3A5n,['Bitter Sweet'],['5zOtJX2hQRLZStIXBQ3CTp'],9,1,False,0.488,0.723,11,-8.825,0,0.4315,0.4635,0.033085,0.150,0.427,91.941,259588,4.0,2012,2012-01-10
U6IeWLoy9ZtCN7JJRBJjRD,Sacred Voice,Lucid Canvas,JF6ZTR8EBaITEnn2lwZe6w,['The Seers'],['mPEDaVu2iCFnjgCruNRBpe'],15,1,False,0.852,0.523,11,-6.608,0,0.0679,0.1154,0.000861,0.173,0.600,165.333,296342,4.0,2016,2016-10-21
TVvMtKXiwVIbEopZOxfQIv,Feral Bone,Obsidian Light,z86ZeTPyXsTQEKjj0fEIGQ,['Iron & Wine'],['45yT1drJYqPdQ36nzcdR0s'],4,1,True,0.712,0.456,8,-10.493,0,0.1830,0.0845,0.016096,0.209,0.844,120.305,274774,4.0,2004,2004-03-22
PzRNb2oauXJSFgGGMSJ3br,Unholy Voice,Deaf Pond,jMCieQ4Z2RZRo8UaiM80oL,['Plasma Burn'],['g4b0Vu34jmQwS3KWcNy9ok'],8,1,False,0.515,0.665,5,-14.157,0,0.4932,0.0715,0.092381,0.370,0.365,93.833,195908,4.0,1991,1991-09-10
SCM3ZICM3ScOPHpLjbyDva,Infinite Anomaly,Velvet Corridor,AAFB8ecyW3Ar6i9I2CjeY6,['Rusty Machines'],['uNPdxMoswy2998nj6ImF9s'],14,1,True,0.561,0.684,7,-3.007,1,0.3006,0.3431,0.058169,0.407,0.275,81.523,160564,4.0,2008,2008-12-06
HUfOkRbtIW9PRaD0c7UzOY,Blinding Harbor,Blind Fire,H0PPXDaCBseqEOFpFVJMuk,['Neural Link'],['x5iZCAWZjlZ6A4JjGUbuIn'],13,1,True,0.265,0.425,10,-6.577,1,0.1504,0.2227,0.012998,0.437,0.551,87.072,280809,4.0,2015,2015-11-19
IYSZ11TJoknOFnF5fouc6E,Broken Bone,Invisible Chord,kY4RhdfwNyUpVVrwndeY0s,['Acoustic'],['LDxy2sb86Je9jLmOF9Kjxn'],6,1,True,0.186,0.497,11,-2.258,0,0.3810,0.4499,0.073249,0.066,0.596,168.733,207814,4.0,1998,1998-05-24
g2kv93c6qnqYjExEZB2ANm,Dark Sea,Ethereal Plastic,lP8SYlnn7RnpKvqxzhiqFS,['DJ Apollo'],['2AebKekhQV7WwdHhOM9CAT'],12,1,True,0.893,0.524,2,-9.268,1,0.4709,0.4174,0.086701,0.305,0.532,164.241,193379,4.0,2009,2009-05-12
lzN9MWJUzQSMV6TPzyKy7s,Virtual Fire,Manic Signal,Ku8L7tRrZCrwJBQdfN17jW,['Electric Giants'],['DAuA8E9F4R7CkF5B6cLvYe'],10,1,False,0.375,0.645,5,-5.167,1,0.0600,0.7503,0.023211,0.145,0.863,151.202,290289,4.0,1997,1997-04-20
uDYzptuOX1Knie6XgtYuZh,Sonic Piano,Submerged Shadows,ESxkOcQX1KkZJaQEwxDEkt,['Sound Theory'],['roRXgxPDcbdZM19mX86HhO'],9,1,True,0.182,0.712,8,-2.377,0,0.2488,0.6865,0.048136,0.178,0.663,80.237,157766,4.0,1981,1981-05-10
5IQcQVs5tfATPDELwq8TuQ,Cursed Turbine,Blind Alley,hu97VR9e4DvUnJzdNsJXJi,['Crimson Flow'],['iV1eM98GZn8gud52G9F9c0'],15,1,True,0.419,0.796,7,-8.875,0,0.3075,0.2843,0.020362,0.383,0.593,140.389,240229,4.0,2023,2023-10-16
X1Tl9gulhKKJ8mGTUrUhV8,Angry Abyss,Silver Archive,EEu1YTuUtPTK8c10NgLizT,['Starlight'],['SDuw4MdXVrlPqHrjlk8E4F'],8,1,True,0.398,0.404,3,-3.651,1,0.4256,0.7943,0.041006,0.306,0.287,112.637,234573,4.0,1986,1986-03-21
UzGDjMQmbFprPXPIDPd7Iq,Warm Guitar,Whispering Canvas,4YhXHQkQvDPBQ7Vor73gwR,['Ghost Frequency'],['BLjPiKW1AYXs3pGoD9zcIN'],15,1,False,0.684,0.453,3,-6.007,0,0.2703,0.2758,0.063607,0.053,0.787,85.227,290120,4.0,2003,2003-04-05
AufN3exL2f6CBzPMl2lrNW,Dying Floor,Savage Door,g3oTpcqTTyN9JOlHhlulv3,['The Pulsars'],['kLQUN9LifzlRTa1H3VGOcZ'],2,1,True,0.885,0.709,4,-5.420,0,0.0430,0.4031,0.023024,0.078,0.725,89.323,287076,4.0,1972,1972-04-13
hNPiqf5SCnmzBrfMrNDBVZ,Burning Cortex,Sonic Void,pmGChuJ12yOReD4jfEVRDg,['Savage Garden'],['Gr08EDHim4U0F9vYAvUXM8'],3,1,True,0.490,0.410,4,-11.234,1,0.2198,0.7874,0.066346,0.181,0.553,175.366,151075,4.0,2011,2011-06-19
DqEMjir5oZTew4zhu0jZzs,Rising Engine,Hazy Citizen,SAH45i60QHpcdYKSc813nw,['Zero Gravity'],['7kb1jKagB1qQ3v89wWQj82'],3,1,False,0.428,0.579,10,-13.558,1,0.3412,0.6089,0.044860,0.275,0.852,170.656,183632,4.0,2006,2006-02-06
91p3VEmdE43gxZAsrYxtY1,Modern Relic,Wandering Window,csd1LHHExRDlSixFJBHKrE,['The Seers'],['t07iY2Z63BwgBHxSTtreeK'],5,1,True,0.421,0.608,3,-11.582,0,0.1712,0.2155,0.025979,0.441,0.719,84.379,161062,4.0,1990,1990-12-06
QkqsdhWFzroWUWIS6JHdOm,Radiant Turbine,Endless Note,jWrwe45TTTCJLpzq5yhrTB,['Nova Rhythm'],['OjbS2s5PdptSlXWoz0HBHb'],6,1,True,0.634,0.924,8,-14.275,0,0.3208,0.6384,0.017322,0.248,0.595,110.261,225319,4.0,1986,1986-04-07
BJAAHQJZzInOJyUCclTyeA,Restless Puddle,Fragile Spirit,KMz7ialVvwp356ROdOgPm0,['The Architect'],['NEAy0eucoEylJfK4ADyxE3'],15,1,True,0.270,0.639,4,-12.852,1,0.3368,0.7383,0.084799,0.152,0.795,98.470,258252,4.0,1982,1982-11-20
FfrQspL6rNkH1nL3cORdbn,Monochrome Chaos,Invisible Engine,fQ3H1XrOK739VtxoyoAi3B,['Silver Keys'],['VOC5kchJPMhTbjyS5HX7Q0'],15,1,True,0.445,0.854,8,-13.772,0,0.3038,0.1460,0.008219,0.154,0.218,149.492,215302,4.0,1977,1977-02-17
1fE7wkCNkAiX7sUm4asft4,Solar Statue,Gentle Glass,xlxa1AsiwuOBzKvBfdLOBQ,['DJ Apollo'],['GfCKG3y77vq3TqDLYADuJA'],2,1,False,0.173,0.945,5,-6.755,0,0.3631,0.7653,0.022055,0.069,0.521,175.524,228219,4.0,1995,1995-03-13
ddQAle44mHG6A7jQ6mvk0i,Ethereal Days,Chromatic Treble,cHTZe9M3G0ggAPIET3Uj9e,['Dark Matter'],['ps2vcxdddFs6oWDAaT8E8G'],14,1,False,0.794,0.894,10,-11.199,0,0.1961,0.6052,0.051664,0.384,0.576,143.368,233077,4.0,1997,1997-06-11
zWFZyMl4cNQ5Rq2CObmlDD,Primal Ceiling,Stormy Illusion,mmHMwaqDfpksMgE6irR8us,['The Holograms'],['yv4LUo6hzqTGCQq0dToLM8'],6,1,True,0.569,0.525,6,-3.913,1,0.4729,0.2795,0.071353,0.434,0.685,178.399,283636,4.0,2004,2004-11-23
EQ8qtw9F49oHoDxcVTNg2Q,Organic Talon,Endless Comet,MOajjXZKhmkncejlrlsf2h,['The Matrix'],['txJMPg1P7Nnf6UCdnrNXex'],5,1,True,0.132,0.729,7,-14.389,1,0.2370,0.3287,0.011958,0.196,0.329,108.705,249638,4.0,2021,2021-07-12
99twyFSdCZwtY3VBBlgGJW,Fading Tears,Dark Puddle,iYLbrXGqnOxfIvukW4KTyq,['The Outliers'],['UR1fAgtUCb2WDr3RhrncW6'],3,1,True,0.886,0.463,0,-14.032,1,0.2738,0.5255,0.020028,0.150,0.385,94.715,268947,4.0,2006,2006-08-13
LOj1DWdjc95RCWZhwWfkVJ,Tough Corridor,Dark Window,k9oEyuiJC1gv2tPgb0pgR1,['DJ Horizon'],['C0h7VMr0db7Rn6MTNYU3RX'],3,1,False,0.665,0.438,4,-13.501,1,0.2313,0.2401,0.066363,0.496,0.704,173.719,200518,4.0,1996,1996-09-16
uO6IuaJL5EAEk0DxE9KSmm,Royal Fantasy,Whispering Threshold,Dl5uMxkPadlgvgEC1IRBWB,['Infinite Loop'],['Ah6OqQqcA1MDtiAd5iErM7'],7,1,True,0.719,0.465,4,-5.297,0,0.4562,0.1345,0.079174,0.183,0.609,80.007,279000,4.0,2009,2009-11-08
UwXaemR1twYBSPw8krylsC,Glimmering Tears,Peaceful Roof,dHE5rFtf9NbfvDRKCIGkSh,['Comet Tail'],['9OpsDod3yELDHAQ8paUOFP'],7,1,True,0.662,0.702,7,-11.336,1,0.0805,0.4272,0.056650,0.498,0.583,87.943,270343,4.0,1992,1992-04-09
TpiHNCdaaFEI26EXRqBAHi,Lucid Archive,Lost Roof,4Wo2h8J6iltR0EddoDr0Vr,['Space Cowboys'],['4iOVYZdpFiJ3i0A04sjxJj'],10,1,False,0.444,0.442,8,-7.870,1,0.3399,0.4926,0.031291,0.173,0.540,158.197,265740,4.0,2015,2015-02-17
wPT1HCwbv6UG1cRxCSxUsS,Cursed Symphony,Thundering Protocol,KoZx2OtHsqeLrvYnURryht,['Electric Giants'],['Z7qlZnEPDWCnUC9NRzD5L2'],12,1,True,0.326,0.654,7,-3.958,1,0.4757,0.6636,0.016306,0.078,0.584,135.949,291342,4.0,1979,1979-02-17
LFKmFVrYWsPKLfzkdYlguT,Dull Hearts,Warm Waves,G4PERrNXohm6TzZLX5BwPU,['Plasma'],['cPEDvxupO8tnKIfgpRNaXq'],11,1,False,0.300,0.599,6,-4.761,1,0.2833,0.0413,0.066005,0.222,0.261,83.924,200130,4.0,1986,1986-10-16
tjogA9Ghzqm7vwPwVCaUBN,Electric Days,Mortal Village,N544OtfVzYEnEPwT4uJo1E,['Crystal Castles'],['kOAGaikj55p98B1ng0JtmX'],1,1,False,0.324,0.984,5,-12.377,0,0.1826,0.3680,0.043009,0.399,0.546,156.893,166335,4.0,2011,2011-10-14
CWmrV5kFa0vZIUoN1IDxuI,Calm Circuit,Golden Fragment,SE4gcvh8urcei5hQKFOEmf,['Vector Fields'],['ib2jtFflW7zanaTSgLJGz0'],1,1,True,0.567,0.764,2,-5.033,0,0.1183,0.3163,0.000605,0.057,0.281,98.520,228390,4.0,2001,2001-07-13
ODF2YWJVWf9vJ2kEgCovg6,Boiling Circuit,Rusty Artifact,1O1sa3hMs3Z765ePa82j3L,['Frequency Shifters'],['klZQxMMcQN0SGbVvvMyTR2'],1,1,True,0.288,0.859,3,-9.457,1,0.2165,0.0036,0.028647,0.221,0.721,135.444,298619,4.0,1977,1977-05-28
8yr1IoSkqznG6xhuBUVAnU,Invisible Brass,Blessed Harmony,6RpfUXCxSIuJHC7kwyhiEn,['Synthwave Boys'],['fthoMAy9c5YRi3xsyN8sgP'],12,1,True,0.236,0.839,5,-5.368,0,0.1243,0.1394,0.054081,0.390,0.232,155.965,286007,4.0,2006,2006-02-13
qKjohrhMEm6Kjo6PigiTtp,Submerged Horizon,Sonic Kingdom,bEvrC4ecvUueJaT0wgk20R,['Deep Core'],['o6qUkYxdMWqHO2K2cFVXso'],14,1,False,0.433,0.688,4,-7.264,0,0.2960,0.3479,0.021372,0.326,0.691,105.962,255567,4.0,1978,1978-04-14
IC9tPeQFSXZCYWgZUaOYKj,Kinetic Pond,Dancing Days,MYxkBky1rFD18adYq43NGZ,['Black Hole'],['tv6NTUvlBGJ80UrxViCghK'],15,1,False,0.548,0.727,2,-6.070,1,0.0210,0.2516,0.046764,0.499,0.800,179.975,200866,4.0,2003,2003-05-18
Y4o2lygSIvl8y8xQmNkIrR,Cursed Engine,Vapor Alley,In32uu69ldEXdxVJPlD9rB,['The Architect'],['Hoa19IK0jalkcfehoNK0sv'],3,1,True,0.145,0.911,5,-11.512,0,0.4156,0.7746,0.093937,0.476,0.294,148.338,278681,4.0,1981,1981-07-14
GTs5oA3h5z2GK9dm6ATqHC,Bleeding Lake,Peasant Echoes,ieDZimAXyR0qUozVT4UWKm,['Omega Point'],['fyWj8yXOAG0Mnj8xG6MEvo'],1,1,True,0.236,0.565,8,-5.954,0,0.3140,0.5762,0.064951,0.061,0.490,137.639,249027,4.0,1992,1992-11-28
NcodjBrczrUJLQ6LffyqiL,Golden Void,Weeping Harmony,8kDlwJPSCm20Nj9EL94pQP,['Lofi Girl'],['EUjt7hiq0oaDZUUzugjwh7'],12,1,False,0.886,0.443,4,-11.063,0,0.0799,0.0196,0.077032,0.282,0.566,90.830,196235,4.0,2007,2007-08-03
ooviUcc9jIy1IvM5H566X0,Astral Past,Frozen Smile,4fbqnzA6vyuoePPGW8XU7p,['The Glitch Mob'],['OUsfZyj5ynkXbXVjdOfWBJ'],7,1,False,0.322,0.461,6,-4.874,0,0.2256,0.0558,0.069546,0.157,0.203,116.744,160436,4.0,2015,2015-03-21
7djl1PFCg8kCXRFPF5fTnZ,Ancient Space,Silver Abyss,GRC92ajAarnIamhpxLxhYS,['Savage Garden'],['8nqLrVoe254CC6nvGLk1bK'],14,1,True,0.541,0.446,1,-12.170,1,0.0450,0.4809,0.002656,0.093,0.381,89.373,202405,4.0,2002,2002-01-17
Xkpl6ZmhsXyzGY2ggVCZo2,Dying Rain,Static Future,KajhNS8NMd7BMBi8radnYt,['Sound Theory'],['LYXz1iYnksLRZjuf4EG9Pc'],9,1,False,0.157,0.534,9,-11.493,1,0.3556,0.6354,0.077191,0.320,0.601,118.218,195819,4.0,1974,1974-08-21
aTreh5m4i79OFniCzwQjdd,Mortal Memories,Neon-Soaked Compass,S2QyB2qmEQF53wApyqu8F9,['Digital Ghosts'],['txJtrhaUK1WkzgnpSzGg4H'],3,1,True,0.209,0.670,0,-5.354,1,0.0672,0.4683,0.051358,0.178,0.872,128.722,235201,4.0,1990,1990-12-07
eso6r2mtJN4Nw5JbJQ7SmZ,Cursed Ceiling,Doomed Engine,TrXxEWvLUZCId1IQvZlxwh,['Virtual Riot'],['2DGJdNjNuDCP8Qv1kQYugB'],1,1,False,0.714,0.962,6,-13.448,1,0.0377,0.2629,0.003625,0.355,0.393,113.049,219393,4.0,2022,2022-10-22
Cm6uAeopnkmNYGfKff7KqA,Rural Sea,Rusty Summit,YPy9txvk28U82fmrSXbCu7,['Past Lives'],['SaR8DZQ1jwRf3Icz0e7Uk9'],11,1,False,0.545,0.984,7,-11.904,0,0.1243,0.5091,0.072312,0.114,0.685,157.791,173665,4.0,2001,2001-08-05
NZcLBhqtpvNlTNJCHwMj2e,Obsidian Skies,Bitter Statue,KeIyws4uUPR4ldmZUZSsKv,['Night Crawler'],['Db8UXSBY7VCNT6GV0itSmc'],6,1,True,0.155,0.965,9,-11.714,0,0.0711,0.5558,0.099468,0.404,0.312,178.649,207141,4.0,1991,1991-12-09
JmdIUUkE6llFGqpeEKCCvF,Falling Horn,Crystal Statue,jyQm77xfFGPqYrLG5RzqfG,['Neon Eclipse'],['fUstm45hJmfkWmpTP4imuE'],3,1,False,0.623,0.902,4,-3.747,0,0.2370,0.0560,0.020186,0.125,0.297,159.289,178468,4.0,2018,2018-10-27
dRo0VUnOiObB5EebWMjGvl,Wandering Treble,Boiling Stars,mYrxSho51RWpR0JCO2bxBe,['Melodic'],['CpDiAxx5gjbXf1CT4EsZ3H'],12,1,False,0.371,0.736,6,-12.245,0,0.0207,0.2393,0.041267,0.065,0.294,130.427,299089,4.0,2019,2019-09-03
7CXAQPjShGl9B6C1cr6wir,Silver Citizen,Drifting Archive,QWXxzw3z199WJYu2yZGjiR,['Radio Silence'],['psSPjWMSLkwsivpjsqs2KB'],9,1,True,0.276,0.779,7,-11.642,1,0.2912,0.6713,0.052078,0.393,0.858,100.845,150784,4.0,2013,2013-10-16
LqtDekDxtlB5FzUSSJUoau,Sullen Memories,Radiant Comet,rNdMU7lUF4I9IxtTukD3pS,['The Void Walkers'],['2ItTbLF9F6UrQzwBTCElJW'],8,1,False,0.193,0.475,4,-3.583,1,0.3250,0.4140,0.078131,0.275,0.521,153.867,281451,4.0,2020,2020-11-03
9owcyAMHe0RbZMk94Lj2nl,Organic Circuit,Ethereal Frown,Za3HbQRTCbI8BGGVWuWxW3,['Solar Winds'],['HEAJZtJKcsug7W4ZxE8FNH'],6,1,False,0.624,0.786,7,-9.415,0,0.2920,0.0597,0.089147,0.057,0.861,88.067,159478,4.0,2011,2011-12-25
RgLPuTcHi6tV4Nm0N6Dbah,Silent Village,Phantom Dreams,MwVRuAMYwoEHB8inOQsFuw,['The Cartographers'],['cguzn5aLnwHGLBOhhKTtbe'],14,1,False,0.249,0.948,2,-7.726,1,0.4766,0.4726,0.012480,0.360,0.692,92.163,280576,4.0,2004,2004-12-05
maaTv2LUeLm4fSME0ZNEgV,Secret Horn,Elegant Sea,Gq9bojB2axa8PVAkyp3iti,['Moonbeam'],['8Ew8lJMPmaFvB3cL3CIeKh'],7,1,True,0.476,0.454,11,-6.688,1,0.3048,0.4093,0.058890,0.254,0.293,153.787,160564,4.0,2020,2020-12-02
